profile,mode,simulation_tick,in_game_day,avg_tick_ms,p95_tick_ms,avg_frame_ms,p95_frame_ms,memory_rss_mb,entity_count,active_entity_count,pending_event_count,event_trace_len,input_log_len,combat_log_len,feedback_queue_len,world_signals_count,world_tracks_count,world_spawn_descriptors_count,pending_offers_count,encounter_control_count,save_file_size,draw_visible_entities_count,draw_visible_cells_count,full_world_scan_count
experimental_world,headless,2880,12,0.2353127291674658,0.3221854997718765,,,,1,1,3,256,0,0,0,0,0,0,0,0,146986,,,
experimental_world,headless,3120,13,0.2286202666899347,0.31390515014209086,,,,1,1,3,256,0,0,0,0,0,0,0,0,144332,,,
experimental_world,headless,3360,14,0.23714394583294052,0.33087489987337904,,,,1,1,3,256,0,0,0,0,0,0,0,0,142794,,,
experimental_world,headless,3600,15,0.23530918750414762,0.33407594964955933,,,,1,1,3,256,0,0,0,0,0,0,0,0,146096,,,
experimental_world,headless,3840,16,0.2363286833466797,0.343760500800272,,,,1,1,3,256,0,0,0,0,0,0,0,0,144338,,,
experimental_world,headless,4080,17,0.23751599163688297,0.35913759957111324,,,,1,1,3,256,0,0,0,0,0,0,0,0,143674,,,
experimental_world,headless,4320,18,0.24740027082922703,0.3529268999955093,,,,1,1,3,256,0,0,0,0,0,0,0,0,144338,,,
experimental_world,headless,4560,19,0.2662703999779599,0.39606095010640274,,,,1,1,3,256,0,0,0,0,0,0,0,0,142788,,,
experimental_world,headless,4800,20,0.23254150001245458,0.34064810047311767,,,,1,1,3,256,0,0,0,0,0,0,0,0,143671,,,
experimental_world,headless,5040,21,0.2531612500092706,0.39011694980217726,,,,1,1,3,256,0,0,0,0,0,0,0,0,144335,,,
experimental_world,headless,5280,22,0.25877895413183677,0.3649913999652199,,,,1,1,3,256,0,0,0,0,0,0,0,0,143674,,,
experimental_world,headless,5520,23,0.23971667498396224,0.38788910010225663,,,,1,1,3,256,0,0,0,0,0,0,0,0,146099,,,
experimental_world,headless,5760,24,0.23286428748861,0.31262234983842063,,,,1,1,3,256,0,0,0,0,0,0,0,0,145226,,,
experimental_world,headless,6000,25,0.25576812920083586,0.44000154998684593,,,,1,1,3,256,0,0,0,0,0,0,0,0,144329,,,
experimental_world,headless,6240,26,0.22199754578574962,0.31524644932687806,,,,1,1,3,256,0,0,0,0,0,0,0,0,142794,,,
experimental_world,headless,6480,27,0.23503156664901326,0.3617109000515484,,,,1,1,3,256,0,0,0,0,0,0,0,0,144087,,,
experimental_world,headless,6720,28,0.23205220415623748,0.33030620011231804,,,,1,1,3,256,0,0,0,0,0,0,0,0,142795,,,
experimental_world,headless,6960,29,0.2398031000325318,0.3287515497959248,,,,1,1,3,256,0,0,0,0,0,0,0,0,143675,,,
experimental_world,headless,7200,30,0.22743352918723758,0.3172641499531892,,,,1,1,3,256,0,0,0,0,0,0,0,0,145222,,,
experimental_world,viewer_runtime,240,1,0.2667217958673973,0.40261269996335614,1.1580313916738305,2.6015356500465714,,1,1,3,256,0,0,0,0,0,0,0,0,142960,,,
experimental_world,viewer_runtime,480,2,0.2811088416441028,0.45156199980738165,1.9285601041701739,3.0202219997590873,,1,1,3,256,0,0,0,0,0,0,0,0,144138,,,
experimental_world,viewer_runtime,720,3,0.26863855417029,0.35664599986375833,1.8231597291939277,2.1070929999496,,1,1,3,256,0,0,0,0,0,0,0,0,143782,,,
experimental_world,viewer_runtime,960,4,0.2924857833363603,0.4381401495720638,1.956700054184542,2.5503393999770196,,1,1,3,256,0,0,0,0,0,0,0,0,143979,,,
experimental_world,viewer_runtime,1200,5,0.295881062496998,0.4499280499658198,2.088539991674073,3.005271900565276,,1,1,3,256,0,0,0,0,0,0,0,0,145210,,,
experimental_world,viewer_runtime,1440,6,0.2766937999657178,0.39271499945243704,2.02801440411046,3.2438796000406,,1,1,3,256,0,0,0,0,0,0,0,0,144320,,,
experimental_world,viewer_runtime,1680,7,0.2688896125126424,0.40131465038939496,2.0246959374996245,3.2810193495606654,,1,1,3,256,0,0,0,0,0,0,0,0,144338,,,
experimental_world,viewer_runtime,1920,8,0.2683734792071846,0.4147276004005107,1.9653177916969373,3.200502599838728,,1,1,3,256,0,0,0,0,0,0,0,0,141906,,,
experimental_world,viewer_runtime,2160,9,0.30494438333334983,0.4339678499945876,2.0440705625105693,3.1335235998540156,,1,1,3,256,0,0,0,0,0,0,0,0,144335,,,
experimental_world,viewer_runtime,2400,10,0.3250653125102569,0.484282000343228,2.2218158749865324,3.44414750074975,,1,1,3,256,0,0,0,0,0,0,0,0,145214,,,
experimental_world,viewer_runtime,2640,11,0.2906576583048566,0.47331034984381404,2.0145095833678774,3.2773575504961627,,1,1,3,256,0,0,0,0,0,0,0,0,145208,,,
experimental_world,viewer_runtime,2880,12,0.2690071416812619,0.36962520030101587,1.8758338000149404,2.2571758502181183,,1,1,3,256,0,0,0,0,0,0,0,0,146986,,,
experimental_world,viewer_runtime,3120,13,0.27552299583248896,0.39354285027002334,1.885591108339213,2.3289765000299667,,1,1,3,256,0,0,0,0,0,0,0,0,144332,,,
experimental_world,viewer_runtime,3360,14,0.2808445124969694,0.41852245008158206,1.9681002749734944,2.9375738495218684,,1,1,3,256,0,0,0,0,0,0,0,0,142794,,,
experimental_world,viewer_runtime,3600,15,0.3048696458260262,0.49548410001989396,2.0188492333166628,3.0109946998891246,,1,1,3,256,0,0,0,0,0,0,0,0,146096,,,
experimental_world,viewer_runtime,3840,16,0.2929433000304016,0.46174305020940665,2.047177287499835,3.1020610000723536,,1,1,3,256,0,0,0,0,0,0,0,0,144338,,,
experimental_world,viewer_runtime,4080,17,0.2881250542145608,0.42219245005981065,1.933023320831732,2.400237799884053,,1,1,3,256,0,0,0,0,0,0,0,0,143674,,,
experimental_world,viewer_runtime,4320,18,0.28311830415456524,0.4020028995910252,1.915457029171345,2.479493399914645,,1,1,3,256,0,0,0,0,0,0,0,0,144338,,,
experimental_world,viewer_runtime,4560,19,0.267471774986916,0.3684835996864422,1.850882450003155,2.132661300356631,,1,1,3,256,0,0,0,0,0,0,0,0,142788,,,
experimental_world,viewer_runtime,4800,20,0.2740431166557755,0.3735444494850526,1.854863308324184,2.372836150425428,,1,1,3,256,0,0,0,0,0,0,0,0,143671,,,
experimental_world,viewer_runtime,5040,21,0.24777054165951995,0.33553719986230135,1.7445548374970106,2.2003641501669335,,1,1,3,256,0,0,0,0,0,0,0,0,144335,,,
experimental_world,viewer_runtime,5280,22,0.26096987083216544,0.35751310074374487,1.788319937494028,2.0349370997791993,,1,1,3,256,0,0,0,0,0,0,0,0,143674,,,
experimental_world,viewer_runtime,5520,23,0.2841961000020395,0.4313279993766628,1.9718004249928829,3.1028689495087747,,1,1,3,256,0,0,0,0,0,0,0,0,146099,,,
experimental_world,viewer_runtime,5760,24,0.26409538331790827,0.35723510018215165,1.8411624666669013,2.0984162505556014,,1,1,3,256,0,0,0,0,0,0,0,0,145226,,,
experimental_world,viewer_runtime,6000,25,0.2638343375186499,0.359924449958271,1.8174214291889257,1.9957171501118864,,1,1,3,256,0,0,0,0,0,0,0,0,144329,,,
experimental_world,viewer_runtime,6240,26,0.28750643336555487,0.39631139984521724,1.9361516291610315,2.404962349737616,,1,1,3,256,0,0,0,0,0,0,0,0,142794,,,
experimental_world,viewer_runtime,6480,27,0.2950461958183344,0.4296864996376826,1.9419673541392513,2.366120300030161,,1,1,3,256,0,0,0,0,0,0,0,0,144087,,,
experimental_world,viewer_runtime,6720,28,0.26633163335721594,0.37296785053513304,1.832696816650999,2.2950514999592997,,1,1,3,256,0,0,0,0,0,0,0,0,142795,,,
experimental_world,viewer_runtime,6960,29,0.25704154582323707,0.36525034997794137,1.7423304249784148,2.0141121000506246,,1,1,3,256,0,0,0,0,0,0,0,0,143675,,,
experimental_world,viewer_runtime,7200,30,0.2815856916602873,0.4144232496400946,1.8958427124819839,2.3592237499542534,,1,1,3,256,0,0,0,0,0,0,0,0,145222,,,
soak_audit,headless,240,1,0.19922125001888466,0.32590540049568517,,,,1,1,1,54,0,0,0,0,0,0,0,0,96569,,,
soak_audit,headless,480,2,0.17461325414842577,0.2630380998198234,,,,1,1,1,114,0,0,0,0,0,0,0,0,119439,,,
soak_audit,headless,720,3,0.1858528166811387,0.2895725004691485,,,,1,1,1,174,0,0,0,0,0,0,0,0,142354,,,
soak_audit,headless,960,4,0.157551487514714,0.21467759952429333,,,,1,1,1,231,0,0,0,0,0,0,0,0,163685,,,
soak_audit,headless,1200,5,0.18687437085039468,0.2919035002378223,,,,1,1,1,256,0,0,0,0,0,0,0,0,174772,,,
soak_audit,headless,1440,6,0.19637928749792385,0.3039666500626481,,,,1,1,1,256,0,0,0,0,0,0,0,0,174265,,,
soak_audit,headless,1680,7,0.19183652082498762,0.3129317497041484,,,,1,1,1,256,0,0,0,0,0,0,0,0,174371,,,
soak_audit,headless,1920,8,0.19544023751147202,0.31706935019428784,,,,1,1,1,256,0,0,0,0,0,0,0,0,172944,,,
soak_audit,headless,2160,9,0.22117488747805206,0.3838919001282193,,,,1,1,1,256,0,0,0,0,0,0,0,0,173008,,,
soak_audit,headless,2400,10,0.18659682079942286,0.26908389977506886,,,,1,1,1,256,0,0,0,0,0,0,0,0,174091,,,
soak_audit,headless,2640,11,0.20331670833305301,0.33830870015663095,,,,1,1,1,256,0,0,0,0,0,0,0,0,174518,,,
soak_audit,headless,2880,12,0.2485061500124175,0.3858746494188381,,,,1,1,1,256,0,0,0,0,0,0,0,0,177325,,,
soak_audit,headless,3120,13,0.17164006667371723,0.2526543996282271,,,,1,1,1,256,0,0,0,0,0,0,0,0,177322,,,
soak_audit,headless,3360,14,0.1931932833523812,0.3044991995466262,,,,1,1,1,256,0,0,0,0,0,0,0,0,175297,,,
soak_audit,headless,3600,15,0.1890386583227155,0.28582049990291125,,,,1,1,1,256,0,0,0,0,0,0,0,0,175162,,,
soak_audit,headless,3840,16,0.19109645834684366,0.3069247996336344,,,,1,1,1,256,0,0,0,0,0,0,0,0,174937,,,
soak_audit,headless,4080,17,0.1819406374806931,0.2839167498223105,,,,1,1,1,256,0,0,0,0,0,0,0,0,174104,,,
soak_audit,headless,4320,18,0.17424234585329637,0.25933440051630896,,,,1,1,1,256,0,0,0,0,0,0,0,0,174597,,,
soak_audit,headless,4560,19,0.17317670834700039,0.25754570042408886,,,,1,1,1,256,0,0,0,0,0,0,0,0,173575,,,
soak_audit,headless,4800,20,0.16707127079295483,0.23506865036324598,,,,1,1,1,256,0,0,0,0,0,0,0,0,173628,,,
soak_audit,headless,5040,21,0.16786635000395714,0.2341614502711309,,,,1,1,1,256,0,0,0,0,0,0,0,0,173249,,,
soak_audit,headless,5280,22,0.18037461245891487,0.26968540000780195,,,,1,1,1,256,0,0,0,0,0,0,0,0,173707,,,
soak_audit,headless,5520,23,0.23475269586394157,0.39157669962150976,,,,1,1,1,256,0,0,0,0,0,0,0,0,174348,,,
soak_audit,headless,5760,24,0.1800961499763313,0.27225505041315046,,,,1,1,1,256,0,0,0,0,0,0,0,0,175440,,,
soak_audit,headless,6000,25,0.17092078750996129,0.251969050259504,,,,1,1,1,256,0,0,0,0,0,0,0,0,175431,,,
soak_audit,headless,6240,26,0.1706959958293434,0.26288009999007045,,,,1,1,1,256,0,0,0,0,0,0,0,0,174352,,,
soak_audit,headless,6480,27,0.19063391672110205,0.31347285025731253,,,,1,1,1,256,0,0,0,0,0,0,0,0,173701,,,
soak_audit,headless,6720,28,0.19181747084455006,0.28914985050505493,,,,1,1,1,256,0,0,0,0,0,0,0,0,172629,,,
soak_audit,headless,6960,29,0.1963547749899893,0.34100759939974523,,,,1,1,1,256,0,0,0,0,0,0,0,0,171551,,,
soak_audit,headless,7200,30,0.18966773751193008,0.30213999989427975,,,,1,1,1,256,0,0,0,0,0,0,0,0,172333,,,
soak_audit,viewer_runtime,240,1,0.1970276208718739,0.29781869970975094,0.30438280833019843,0.5463656493247981,,1,1,1,54,0,0,0,0,0,0,0,0,96569,,,
soak_audit,viewer_runtime,480,2,0.22146627083354056,0.3468870500455523,0.9143477625192039,1.3813492996632704,,1,1,1,114,0,0,0,0,0,0,0,0,119439,,,
soak_audit,viewer_runtime,720,3,0.22195768330751284,0.35682139982782246,1.5323645457897328,2.3543705493466405,,1,1,1,174,0,0,0,0,0,0,0,0,142354,,,
soak_audit,viewer_runtime,960,4,0.21499117915482202,0.3483381503428973,1.9669085166886664,2.598228750321141,,1,1,1,231,0,0,0,0,0,0,0,0,163685,,,
soak_audit,viewer_runtime,1200,5,0.24001618333689598,0.37975534992256144,2.5196433291663802,3.0436218998147524,,1,1,1,256,0,0,0,0,0,0,0,0,174772,,,
soak_audit,viewer_runtime,1440,6,0.23489006664855575,0.3625009000188584,2.572847541629623,3.3319589001621353,,1,1,1,256,0,0,0,0,0,0,0,0,174265,,,
soak_audit,viewer_runtime,1680,7,0.2215469791773709,0.3193369503151189,2.4589962791499906,2.9464220499903604,,1,1,1,256,0,0,0,0,0,0,0,0,174371,,,
soak_audit,viewer_runtime,1920,8,0.21007262502431936,0.3068014505515748,2.4113938625267415,3.0576278003081825,,1,1,1,256,0,0,0,0,0,0,0,0,172944,,,
soak_audit,viewer_runtime,2160,9,0.26329580419997,0.40078444949358527,2.8007578250443053,3.765597150049871,,1,1,1,256,0,0,0,0,0,0,0,0,173008,,,
soak_audit,viewer_runtime,2400,10,0.26268910834990794,0.44995089974690927,2.761243566718955,4.1794602007030335,,1,1,1,256,0,0,0,0,0,0,0,0,174091,,,
soak_audit,viewer_runtime,2640,11,0.23633361250858798,0.36500395030998334,2.6002190208714637,4.143379100332822,,1,1,1,256,0,0,0,0,0,0,0,0,174518,,,
soak_audit,viewer_runtime,2880,12,0.2656004208385336,0.44658234974122024,2.926377095824743,4.3134952998116205,,1,1,1,256,0,0,0,0,0,0,0,0,177325,,,
soak_audit,viewer_runtime,3120,13,0.24608463336714217,0.38921015029700357,2.7004786500204623,3.624780500695124,,1,1,1,256,0,0,0,0,0,0,0,0,177322,,,
soak_audit,viewer_runtime,3360,14,0.2278830541589135,0.33651264984655427,2.606848454183819,3.5007177492843766,,1,1,1,256,0,0,0,0,0,0,0,0,175297,,,
soak_audit,viewer_runtime,3600,15,0.23798745833497983,0.3855857502003346,2.639790649986177,3.714988350020576,,1,1,1,256,0,0,0,0,0,0,0,0,175162,,,
soak_audit,viewer_runtime,3840,16,0.2571504291571121,0.39780509996489855,2.7789937708462276,3.6398103506599,,1,1,1,256,0,0,0,0,0,0,0,0,174937,,,
soak_audit,viewer_runtime,4080,17,0.24554141668886587,0.4583176503274444,2.7329591166259584,4.83435759938402,,1,1,1,256,0,0,0,0,0,0,0,0,174104,,,
soak_audit,viewer_runtime,4320,18,0.23293592913660177,0.36924389969499316,2.529476708320999,3.0643386993233435,,1,1,1,256,0,0,0,0,0,0,0,0,174597,,,
soak_audit,viewer_runtime,4560,19,0.22241692499089064,0.34074759987561265,2.48155766249738,2.9361364499436604,,1,1,1,256,0,0,0,0,0,0,0,0,173575,,,
soak_audit,viewer_runtime,4800,20,0.2260093666791363,0.3482975005226763,2.437554416678722,2.815433100477094,,1,1,1,256,0,0,0,0,0,0,0,0,173628,,,
soak_audit,viewer_runtime,5040,21,0.21834320416852884,0.34691530017880723,2.427152379141262,3.096704900281111,,1,1,1,256,0,0,0,0,0,0,0,0,173249,,,
soak_audit,viewer_runtime,5280,22,0.22445462502294808,0.3395661998183641,2.521809891675275,3.9587778004261054,,1,1,1,256,0,0,0,0,0,0,0,0,173707,,,
soak_audit,viewer_runtime,5520,23,0.2444971708390161,0.38058369982536533,2.620553574990936,3.895111050178457,,1,1,1,256,0,0,0,0,0,0,0,0,174348,,,
soak_audit,viewer_runtime,5760,24,0.22832515832836484,0.3751389494027535,2.600749804177364,4.1080626003804355,,1,1,1,256,0,0,0,0,0,0,0,0,175440,,,
soak_audit,viewer_runtime,6000,25,0.24352118333960485,0.35892469991267717,2.7219582124947315,3.6932237499968323,,1,1,1,256,0,0,0,0,0,0,0,0,175431,,,
soak_audit,viewer_runtime,6240,26,0.22861058331121362,0.35689239975909004,2.5210132625147708,3.1107002500903036,,1,1,1,256,0,0,0,0,0,0,0,0,174352,,,
soak_audit,viewer_runtime,6480,27,0.23238997915768778,0.3549779004515585,2.4952817666455,3.0781241002841853,,1,1,1,256,0,0,0,0,0,0,0,0,173701,,,
soak_audit,viewer_runtime,6720,28,0.2131771541182085,0.3325436998693476,2.447393087504679,3.1850062006014923,,1,1,1,256,0,0,0,0,0,0,0,0,172629,,,
soak_audit,viewer_runtime,6960,29,0.23443283751021227,0.3529995500230143,2.6121644583516477,3.814148900028158,,1,1,1,256,0,0,0,0,0,0,0,0,171551,,,
soak_audit,viewer_runtime,7200,30,0.23348989580351068,0.3627640995546244,2.4871319541678836,3.134336300081486,,1,1,1,256,0,0,0,0,0,0,0,0,172333,,,
